crsCode,subArea,year,crsNum,subName,grade,prName,crsTime,room
ORI327-01,전문,1,ORI327-01,한방재활의학과2,1,금동호,금6.0-7.0,1101-448
ORI328-01,전문,1,ORI328-01,진단검사의학2,1,윤정근,수8.5-10.0,1101-448
ORI329-01,전문,3,ORI329-01,침구과학3,3,윤종화,"월5.0-7.0,월7.5-9.0","1101-448,1101-448"
ORI330-01,전문,1,ORI330-01,영상의학2,1,윤정근,수10.5-12.0,1101-448
ORI331-01,전문,1,ORI331-01,상한론4,1,김재은,목4.5-5.5,1101-448
ORI332-01,전문,1,ORI332-01,사상체질의학2,1,박성식,수7.0-8.0,1101-448
ORI418-01,전문,1,ORI418-01,피부외과학및실습2,1,홍승욱,화9.0-10.5,1101-634
ORI419-01,전문,1.5,ORI419-01,간계내과및실습2,1.5,안립,월4.0-6.5,1101-634
ORI420-01,전문,1.5,ORI420-01,심계내과및실습2,1.5,신길조,"목4.0-6.5,목4.0-6.5","1101-635,1101-634"
ORI421-01,전문,1.5,ORI421-01,비계내과및실습2,1.5,임성우,월1.0-3.5,1101-634
ORI422-01,전문,1.5,ORI422-01,폐계내과및실습2,1.5,서운교,금6.0-8.5,1101-634
ORI423-01,전문,1.5,ORI423-01,신계내과및실습2,1.5,정지천,목1.0-3.5,1101-634
ORI424-01,전문,1.5,ORI424-01,산부인과학및실습2,1.5,김동일,금1.0-3.5,1101-634
ORI425-01,전문,1,ORI425-01,소아과학및실습2,1,민상연,"화5.0-6.5,화5.0-6.5","1101-635,1101-634"
ORI426-01,전문,1,ORI426-01,신경정신과학및실습2,1,구병수,"화7.0-8.5,화7.0-8.5","1101-635,1101-634"
ORI427-01,전문,1,ORI427-01,안이비인후과및실습2,1,홍승욱,목7.0-8.5,1101-634
ORI428-01,전문,2,ORI428-01,침구학및실습2,2,김경호,"화1.0-2.5,금4.0-5.5","1101-634,1101-635"
ORI429-01,전문,1,ORI429-01,사상체질의학및실습2,1,박성식,화3.0-4.5,1101-635
ORI430-01,전문,1,ORI430-01,한방재활의학및실습2,1,금동호,"월7.0-8.5,월7.0-8.5","1101-635,1101-634"
ORI438-01,전문,2,ORI438-01,응급의학,2,윤정근,수6.0-7.5,1102-232
ORI440-01,전문,1,ORI440-01,추나학및실습2,1,이명종,수1.0-2.5,1101-634
ORI441-01,전문,1,ORI441-01,지역한의의료기관실습,1,김호준,,
ORI601-01,전문,1,ORI601-01,임상근육신경학,1,김은정,화11.0-11.5,1101-448
ORI602-01,전문,1,ORI602-01,관절및근육의기능해부학과임상적접근,1,박서현,목10.5-11.0,1101-448
PAI302-01,전문,2,PAI302-01,영상매체2,2,김석한,목2.0-4.5,J403
PAI304-01,전문,2,PAI304-01,창작연구2,2,강민정,월2.0-4.5,J403
PAI306-01,전문,2,PAI306-01,현대미술연구2,2,박종희,수2.0-4.5,J403
PAI402-01,전문,2,PAI402-01,설치미술2,2,박종희,목2.0-4.5,J404
PAI404-01,전문,2,PAI404-01,표현연구실기2,2,강민정,월6.0-8.5,J404
PAI406-01,전문,2,PAI406-01,현대미술창작2,2,최성원,화2.0-4.5,J404
POA305-01,전문,3,POA305-01,경찰수사론,3,이승현,월1.0-3.5,B310
POA305-02,전문,3,POA305-02,경찰수사론,3,이승현,화1.0-3.5,B310
POA306-01,전문,3,POA306-01,형사소송법,3,김한기,수1.0-3.5,B310
POA306-02,전문,3,POA306-02,형사소송법,3,김한기,수4.0-6.5,B310
POA307-01,전문,3,POA307-01,범죄심리학,3,김수민,목4.0-6.5,B310
POA405-01,전문,3,POA405-01,국가안보론,3,권오윤,"월5.5-6.5,목1.0-2.0","B206,B206"
POA406-01,전문,3,POA406-01,국제평화안보와핵무기,3,이성석,금1.0-3.5,B302
PUB305-01,전문,3,PUB305-01,공기업론,3,정윤길,수7.0-9.5,B310
PUB306-01,전문,3,PUB306-01,행정법,3,권영복,수4.0-6.5,B202
PUB307-01,전문,3,PUB307-01,행정기획실무,3,이준호,"월5.5-6.5,화1.0-2.0","B310,B302"
PUB308-01,전문,3,PUB308-01,소방학,3,이재용,수1.0-3.5,B302
PUB405-01,전문,3,PUB405-01,한국행정론,3,김현욱,금7.0-9.5,B310
PUB406-01,전문,3,PUB406-01,행정이론,3,천지은,목7.0-9.5,B206
PUB407-01,전문,3,PUB407-01,환경행정과정책,3,김영재,금1.0-3.5,B206
PUB408-01,전문,3,PUB408-01,지역개발론,3,허만용,화4.0-6.5,B206
SAE312-01,전문,3,SAE312-01,스마트재난관리론,3,박성범,금1.0-3.5,S506
SAE313-01,전문,3,SAE313-01,건설안전공학,3,김주원,"월8.5-9.5,수9.5-10.5","S101,S101"
SAE321-01,전문,3,SAE321-01,실무기계안전,3,우흥식,"월5.5-6.5,화2.5-3.5","S101,S101"
SAE322-01,전문,3,SAE322-01,스마트전기안전,3,권구영,"월7.0-8.0,화1.0-2.0","K303,K303"
SCI305-01,전문,3,SCI305-01,빅데이터와스마트시티,3,오재호,금4.0-9.5,K301
SCI305-02,전문,3,SCI305-02,빅데이터와스마트시티,3,유유빈,금4.0-9.5,A205
SCI305-03,전문,3,SCI305-03,빅데이터와스마트시티,3,장민희,금4.0-9.5,B203
SCI306-01,전문,3,SCI306-01,인공지능과스마트시티,3,오재호,금4.0-9.5,
SCI306-02,전문,3,SCI306-02,인공지능과스마트시티,3,유유빈,금4.0-9.5,
SCI306-03,전문,3,SCI306-03,인공지능과스마트시티,3,장민희,금4.0-9.5,
SCI307-02,전문,3,SCI307-02,스마트플랫폼캡스톤디자인,3,유유빈,월4.0-6.5,E302
SCI307-03,전문,3,SCI307-03,스마트플랫폼캡스톤디자인,3,최혁준,월4.0-6.5,K304
SCI308-02,전문,3,SCI308-02,스마트기반서비스캡스톤디자인,3,유유빈,월7.0-9.5,E302
SCI308-03,전문,3,SCI308-03,스마트기반서비스캡스톤디자인,3,최혁준,월7.0-9.5,K304
SCI309-01,전문,3,SCI309-01,스마트콘텐츠캡스톤디자인,3,윤영일,월7.0-9.5,B104
SOA308-01,전문,1,SOA308-01,노인운동지도방법실습,1,하성,화5.0-6.5,G203
SOA309-01,전문,2,SOA309-01,운동처방론,2,하성,목2.0-3.5,G203
SOA310-01,전문,2,SOA310-01,비만관리및운동실습,2,서동일,화2.0-4.5,G202
SOA312-01,전문,1,SOA312-01,운동부하검사실습,1,하성,수1.0-2.5,G202
SOA312-02,전문,1,SOA312-02,운동부하검사실습,1,하성,수3.0-4.5,G202
SOA313-01,전문,2,SOA313-01,스포츠과학취업세미나,2,정우진,목7.0-8.5,G202
SOA314-01,전문,2,SOA314-01,스포츠영양학,2,박찬호,수7.0-8.5,G202
SOA315-01,전문,1,SOA315-01,스포츠전공지도실기4,1,김석규,목5.0-6.5,G115
SOA315-02,전문,1,SOA315-02,스포츠전공지도실기4,1,정우진,목5.0-6.5,G112
SOA315-03,전문,1,SOA315-03,스포츠전공지도실기4,1,조태수,목5.0-6.5,G103
SOA315-04,전문,1,SOA315-04,스포츠전공지도실기4,1,서동일,목5.0-6.5,G104
SOA323-01,전문,2,SOA323-01,유아체육지도및실습,2,오현옥,월5.0-10.5,G203
SOA415-01,전문,2,SOA415-01,레저프로그램구성론,2,오현옥,화5.0-6.5,G202
SOA416-01,전문,2,SOA416-01,유아노인스포츠지도인턴십,2,오현옥,목5.0-7.5,G203
SOA417-01,전문,2,SOA417-01,스포츠산업경영인턴십,2,정우진,화2.0-4.5,G203
SOA418-01,전문,2,SOA418-01,스포츠창업론,2,정우진,금2.0-3.5,G203
SOC306-01,전문,3,SOC306-01,아동복지론,3,이은주,수2.0-4.5,B104
SOC307-01,전문,3,SOC307-01,학교사회복지론,3,김예리,목7.0-9.5,B301
SOC310-01,전문,3,SOC310-01,사회복지윤리와철학,3,이은주,"월6.0-6.5,화5.0-6.5","B409,B409"
SOC324-01,전문,3,SOC324-01,사회복지현장실습1,3,이은희,수6.0-8.5,B402
SOC324-02,전문,3,SOC324-02,사회복지현장실습1,3,김현수,화4.0-6.5,B402
SOC326-01,전문,3,SOC326-01,정신건강론,3,설진화,"화2.5-3.5,목2.5-3.5","B301,B301"
SOC327-01,전문,3,SOC327-01,청소년복지론,3,김예리,월7.0-9.5,A204
SOC402-01,전문,3,SOC402-01,장애인복지론,3,김소정,목5.5-8.0,B402
SOC409-01,전문,3,SOC409-01,가족복지론,3,김예리,금2.0-4.5,B409
SOC410-01,전문,3,SOC410-01,사회복지정책론,3,이창훈,목2.0-4.5,B402
SOC410-02,전문,3,SOC410-02,사회복지정책론,3,이창훈,금2.0-4.5,B301
SOC412-01,전문,3,SOC412-01,여성과현대사회,3,김소정,월2.5-5.0,B402
SOC413-01,전문,2,SOC413-01,사회복지학취업세미나,2,김현수,월8.0-9.5,B402
SSE323-01,전문,3,SSE323-01,전기전자종합설계,3,권구영,수1.0-3.5,S101
SSE401-01,전문,3,SSE401-01,화재현상론,3,김영찬,"월1.0-2.0,수5.0-6.0","S101,S101"
SSE407-01,전문,3,SSE407-01,위험물질론,3,김민,"화5.5-6.5,목5.5-6.5","S101,S101"
SSS302-01,전문,3,SSS302-01,관광안전과재난관리,3,김성덕,금5.0-7.5,A402
STA302-01,전문,3,STA302-01,실험계획법,3,조태경,"화5.5-6.5,목2.5-3.5","S408,S502"
STA304-01,전문,3,STA304-01,금융시계열예측,3,손창균,월6.0-8.5,S408
STA306-01,전문,3,STA306-01,다변량자료분석,3,심규박,화1.0-3.5,S408
STA310-01,전문,3,STA310-01,품질경영연습,3,도해영,수4.0-6.5,S506
STA313-01,전문,2,STA313-01,응용통계학취업세미나,2,손창균,월4.0-5.5,S408
STA402-01,전문,3,STA402-01,통계컨설팅,3,조태경,수5.5-8.0,S502
STM303-01,전문,3,STM303-01,디지털마케팅,3,이유하,수4.0-6.5,B501
STM303-02,전문,3,STM303-02,디지털마케팅,3,서정아,"화2.5-3.5,목4.0-5.0","B201,B405"
STM401-01,전문,3,STM401-01,관광브랜드디자인,3,최정자,월7.0-9.5,B201
THM301-01,전문,3,THM301-01,전시기획실무,3,최정자,목7.0-9.5,B106
THM305-01,전문,3,THM305-01,호텔객실실무,3,최욱희,수6.0-9.5,B307
THM305-02,전문,3,THM305-02,호텔객실실무,3,김은주,목6.0-9.5,B201
THM305-03,전문,3,THM305-03,호텔객실실무,3,최욱희,목2.0-5.5,R103
THM309-01,전문,3,THM309-01,컨벤션기획키스톤디자인,3,최정자,화1.0-3.5,B106
THM310-01,전문,3,THM310-01,관광개발론,3,김남현,월4.5-10.0,B106
THM314-01,전문,3,THM314-01,호텔관광서비스론,3,한진석,수1.0-3.5,B405
THM314-02,전문,3,THM314-02,호텔관광서비스론,3,황성혜,화4.0-6.5,B501
THM315-01,전문,3,THM315-01,문화관광론,3,서정아,"화4.0-5.0,목2.5-3.5","B106,B501"
THM315-02,전문,3,THM315-02,문화관광론,3,강재구,목4.0-6.5,B501
THM316-01,전문,3,THM316-01,호텔관광경영전략,3,권주경,금1.0-3.5,B307
THM316-02,전문,3,THM316-02,호텔관광경영전략,3,박진영,목1.0-3.5,B405
THM317-01,전문,3,THM317-01,이벤트기획론,3,조태영,금1.0-3.5,B405
THM317-02,전문,3,THM317-02,이벤트기획론,3,조태영,금5.0-7.5,B405
THM320-01,전문,2,THM320-01,호텔관광경영학취업세미나2,2,최욱희,월2.5-4.0,B501
THM320-02,전문,2,THM320-02,호텔관광경영학취업세미나2,2,정윤조,월2.5-4.0,B201
THM322-01,전문,3,THM322-01,관광창업마케팅,3,이준엽,"화4.0-5.0,수4.0-5.0","B405,B201"
THM410-01,전문,3,THM410-01,호텔프로젝트관리론,3,권주경,금5.0-7.5,B106
THM411-01,전문,3,THM411-01,여행사실무,3,정윤조,"월7.5-9.0,수2.0-3.5","B406,B406"
THM411-02,전문,3,THM411-02,여행사실무,3,정윤조,"수5.0-6.5,목2.0-3.5","B405,B406"
THM413-01,전문,3,THM413-01,호텔주장관리와실무,3,최욱희,월6.0-9.5,R103
THM413-02,전문,3,THM413-02,호텔주장관리와실무,3,최욱희,목6.0-9.5,R103
THM414-01,전문,3,THM414-01,카지노경영론,3,김남현,목7.0-9.5,B307
THM414-02,전문,3,THM414-02,카지노경영론,3,박소영,목2.5-5.0,B307
THM415-01,전문,3,THM415-01,관광산업현장연구,3,이준엽,"수7.0-8.0,목1.0-2.0","B405,B307"
THM416-01,전문,3,THM416-01,항공객실서비스,3,유은수,목4.0-6.5,B406
THM416-02,전문,3,THM416-02,항공객실서비스,3,유은수,목7.0-9.5,B406
THM417-01,전문,3,THM417-01,ICT와호텔관광산업,3,서정아,"화5.5-6.5,목5.5-6.5","B405,B405"
AAH412-01,캡스톤,3,AAH412-01,스마트문화유산캡스톤디자인2,3,한정호,목7.0-9.5,A319
ACT307-01,캡스톤,3,ACT307-01,전산세무실무캡스톤디자인,3,정재진,"월5.5-6.5,수7.0-8.0","B205,B205"
APO406-01,캡스톤,3,APO406-01,정책세미나캡스톤디자인,3,정윤길,월7.0-9.5,B310
BPE412-01,캡스톤,3,BPE412-01,바이오제약공학종합설계,3,이창규,목7.0-9.5,S304
CLL408-01,캡스톤,3,CLL408-01,중국문화UCC종합설계및활용,3,강종임,월6.0-9.5,A302
COM408-01,캡스톤,3,COM408-01,컴퓨터공학종합설계2,3,도재수,월6.0-8.5,S407
COM408-02,캡스톤,3,COM408-02,컴퓨터공학종합설계2,3,오승현,목2.0-4.5,S407
COM408-03,캡스톤,3,COM408-03,컴퓨터공학종합설계2,3,박기석,금6.0-8.5,S406
ENG311-01,캡스톤,3,ENG311-01,미국학세미나캡스톤디자인,3,구본철,월7.0-10.5,A303
ENG314-01,캡스톤,3,ENG314-01,영어교육콘텐츠개발캡스톤디자인,3,폴그로바,화4.0-6.5,A320
ICE410-01,캡스톤,3,ICE410-01,ICT종합설계2,3,강법주,목7.0-9.5,E502
ICE410-02,캡스톤,3,ICE410-02,ICT종합설계2,3,장유진,목7.0-9.5,E503
IDP402-01,캡스톤,3,IDP402-01,스마트문화재복원캡스톤디자인,3,정병국,목7.0-9.5,A106
JAP404-01,캡스톤,3,JAP404-01,비즈니스일본어종합설계,3,카네코유우키,수2.5-6.0,A301
MBT414-01,캡스톤,3,MBT414-01,의생명공학종합설계,3,박상신,월5.5-8.0,S504
MGT414-01,캡스톤,3,MGT414-01,마케팅지역문제해결종합설계,3,손민희,"월7.0-8.0,수1.0-2.0","B401,B205"
MIT308-01,캡스톤,3,MIT308-01,네트워크경영종합설계,3,송유진,수1.0-3.5,B204
MIT411-01,캡스톤,3,MIT411-01,MIS종합설계,3,문태수,목1.0-3.5,B104
MSE409-01,캡스톤,3,MSE409-01,기계시스템공학종합설계II,3,권철홍,금1.0-3.5,E203
NUE407-01,캡스톤,3,NUE407-01,CapstonDesign2,3,류준형,화11.0-13.5,
SAE311-01,캡스톤,3,SAE311-01,안전공학종합설계,3,김민,수6.5-9.0,S101
SAE411-01,캡스톤,3,SAE411-01,안전미디어종합설계,3,원종일,목7.0-9.5,S101
STA405-01,캡스톤,3,STA405-01,응용통계학종합설계2,3,손창균,수1.0-3.5,S502
STA405-02,캡스톤,3,STA405-02,응용통계학종합설계2,3,김진석,목5.0-7.5,S502
THM423-01,캡스톤,3,THM423-01,지역관광캡스톤디자인,3,윤영일,목7.0-11.0,B501
ERC101-01,,2,ERC101-01,교육학개론,2,김상무,목5.0-6.5,M102
ERC101-02,,2,ERC101-02,교육학개론,2,김상무,목7.0-8.5,M102
ERC102-01,,2,ERC102-01,교육심리,2,김광현,화5.0-6.5,M102
ERC102-02,,2,ERC102-02,교육심리,2,김용성,수3.0-4.5,M103
ERC102-03,,2,ERC102-03,교육심리,2,이영애,금1.0-2.5,M102
ERC103-01,,2,ERC103-01,교육철학및교육사,2,김상무,월5.0-6.5,M102
ERC103-02,,2,ERC103-02,교육철학및교육사,2,김상무,월7.0-8.5,M102
ERC104-01,,2,ERC104-01,교육과정및교육평가,2,김수동,월3.0-4.5,M103
ERC104-02,,2,ERC104-02,교육과정및교육평가,2,김수동,월7.0-8.5,M103
ERC105-01,,2,ERC105-01,교육사회,2,김상무,수7.0-8.5,M102
ERC106-01,,2,ERC106-01,교육방법및교육공학,2,김수동,화3.0-4.5,M103
ERC106-02,,2,ERC106-02,교육방법및교육공학,2,김수동,수3.0-4.5,M102
ERC108-01,,2,ERC108-01,교육행정및교육경영,2,이해우,목5.0-6.5,M103
ERC108-02,,2,ERC108-02,교육행정및교육경영,2,이해우,목7.0-8.5,M103
ERC302-01,,2,ERC302-01,종교교재연구및지도법,2,윤영해,월2.0-3.5,D403
ERC305-01,,3,ERC305-01,불교아동교재연구및지도법,3,민희정,"화6.0-6.5,금2.0-3.5","D406,D406"
ERC306-01,,3,ERC306-01,음악교재연구및지도법,3,손수인,금7.0-9.5,Y401
ERC312-01,,2,ERC312-01,국어교재연구및지도법,2,김억조,수7.0-8.5,A324
ERC314-01,,2,ERC314-01,역사교재연구및지도법,2,최혜경,금1.0-2.5,A321
ERC322-01,,2,ERC322-01,컴퓨터교재연구및지도법,2,노은영,금2.0-3.5,S407
ERC324-01,,2,ERC324-01,농업교재연구및지도법,2,최미영,월4.0-5.5,S510
ERC332-01,,3,ERC332-01,관광교재연구및지도법,3,황성혜,화1.0-3.5,B406
ERC107-01,,2,ERC107-01,학교폭력예방및학생의이해,2,김용성,수5.0-6.5,M103
ERC107-02,,2,ERC107-02,학교폭력예방및학생의이해,2,김용성,수7.0-8.5,M103
ERC107-03,,2,ERC107-03,학교폭력예방및학생의이해,2,이영애,금3.0-4.5,M102
ERC109-01,,2,ERC109-01,특수교육학개론,2,이영애,목1.0-2.5,M103
ERC109-02,,2,ERC109-02,특수교육학개론,2,이영애,목3.0-4.5,M103
ERC110-01,,2,ERC110-01,교직실무,2,주응중,수5.0-6.5,M102
ERC110-02,,2,ERC110-02,교직실무,2,주응중,금1.0-2.5,M103
ERC110-03,,2,ERC110-03,교직실무,2,주응중,금3.0-4.5,M103
ERC111-01,,2,ERC111-01,학교현장실습,2,,,
ERC307-01,,3,ERC307-01,종교논리및논술,3,윤영해,월5.5-8.0,D408
ERC316-01,,2,ERC316-01,영어교재연구및지도법,2,송민영,수8.5-10.0,A323
ERC318-01,,2,ERC318-01,일본어교재연구및지도법,2,카네코유우키,목1.0-2.5,A324
ERC415-01,,2,ERC415-01,중국어교재연구및지도법,2,오현주,금2.5-4.0,A320
ERC416-01,,3,ERC416-01,중국어논리및논술,3,필문수,"월1.0-2.0,목2.5-3.5","A315,A315"
MRC302-01,,3,MRC302-01,안전및조직관리사례연구,3,,"화7.0-8.5,금5.0-8.5","Y101,Y101"
MRC402-01,,3,MRC402-01,조직리더십사례연구,3,,"화7.0-8.5,금5.0-8.5","Y102,Y102"
DDC102-01,인성,1,DDC102-01,자아와명상2,1,장경화,월6.0-6.5,F201
DDC102-02,인성,1,DDC102-02,자아와명상2,1,장경화,월7.0-7.5,F201
DDC102-03,인성,1,DDC102-03,자아와명상2,1,장경화,화2.0-2.5,F201
DDC102-04,인성,1,DDC102-04,자아와명상2,1,장경화,화3.0-3.5,F201
DDC102-05,인성,1,DDC102-05,자아와명상2,1,장경화,화4.0-4.5,F201
DDC102-06,인성,1,DDC102-06,자아와명상2,1,장경화,수2.0-2.5,F201
DDC102-07,인성,1,DDC102-07,자아와명상2,1,장경화,수3.0-3.5,F201
DDC102-08,인성,1,DDC102-08,자아와명상2,1,장경화,목2.0-2.5,F201
DDC102-09,인성,1,DDC102-09,자아와명상2,1,장경화,목3.0-3.5,F201
DDC102-10,인성,1,DDC102-10,자아와명상2,1,조춘희,월2.0-2.5,F201
DDC102-11,인성,1,DDC102-11,자아와명상2,1,조춘희,월3.0-3.5,F201
DDC102-12,인성,1,DDC102-12,자아와명상2,1,조춘희,월4.0-4.5,F201
DDC102-13,인성,1,DDC102-13,자아와명상2,1,김청진,화5.0-5.5,F201
DDC102-14,인성,1,DDC102-14,자아와명상2,1,김청진,화6.0-6.5,F201
DDC102-15,인성,1,DDC102-15,자아와명상2,1,이혜란,수5.0-5.5,C101
DDC102-16,인성,1,DDC102-16,자아와명상2,1,이혜란,수6.0-6.5,C101
DDC102-17,인성,1,DDC102-17,자아와명상2,1,이혜란,수7.0-7.5,C101
DDC102-18,인성,1,DDC102-18,자아와명상2,1,이혜란,수8.0-8.5,C101
DDC102-19,인성,1,DDC102-19,자아와명상2,1,이민경,목5.0-5.5,F201
DDC102-20,인성,1,DDC102-20,자아와명상2,1,이민경,목6.0-6.5,F201
DDC102-21,인성,1,DDC102-21,자아와명상2,1,이민경,목7.0-7.5,F201
DDC102-22,인성,1,DDC102-22,자아와명상2,1,이민경,목8.0-8.5,F201
DDC102-23,인성,1,DDC102-23,자아와명상2,1,김혜범,금1.0-1.5,F201
DDC102-24,인성,1,DDC102-24,자아와명상2,1,김혜범,금2.0-2.5,F201
DDC102-25,인성,1,DDC102-25,자아와명상2,1,김혜범,금3.0-3.5,F201
DDC102-26,인성,1,DDC102-26,자아와명상2,1,서정인,금5.0-5.5,C101
DDC102-27,인성,1,DDC102-27,자아와명상2,1,서정인,금6.0-6.5,C101
DDC102-28,인성,1,DDC102-28,자아와명상2,1,서정인,금7.0-7.5,C101
DDC102-29,인성,1,DDC102-29,자아와명상2,1,서정인,금8.0-8.5,C101
DDC102-30,인성,1,DDC102-30,자아와명상2,1,임인영,월5.0-5.5,T103
DDC102-31,인성,1,DDC102-31,자아와명상2,1,임인영,월6.0-6.5,T103
DDC102-32,인성,1,DDC102-32,자아와명상2,1,임인영,월7.0-7.5,T103
DDC102-33,인성,1,DDC102-33,자아와명상2,1,전주영,목4.0-4.5,T103
DDC102-34,인성,1,DDC102-34,자아와명상2,1,전주영,목5.0-5.5,T103
DDC102-35,인성,1,DDC102-35,자아와명상2,1,전주영,목6.0-6.5,T103
DDC102-36,인성,1,DDC102-36,자아와명상2,1,김명호,목7.0-7.5,T103
DDC102-37,인성,1,DDC102-37,자아와명상2,1,김명호,목8.0-8.5,T103
DDC102-38,인성,1,DDC102-38,자아와명상2,1,이성경,금1.0-1.5,T103
DDC102-39,인성,1,DDC102-39,자아와명상2,1,이성경,금2.0-2.5,T103
DDC102-40,인성,1,DDC102-40,자아와명상2,1,이성경,금3.0-3.5,T102
DDC103-01,인성,2,DDC103-01,불교와인간,2,이철헌,월1.0-2.5,A408
DDC103-02,인성,2,DDC103-02,불교와인간,2,이철헌,월5.0-6.5,A408
DDC103-03,인성,2,DDC103-03,불교와인간,2,이철헌,화1.0-2.5,A407
DDC103-04,인성,2,DDC103-04,불교와인간,2,이철헌,수1.0-2.5,E201
DDC103-05,인성,2,DDC103-05,불교와인간,2,이철헌,수3.0-4.5,E201
DDC103-06,인성,2,DDC103-06,불교와인간,2,이철헌,목1.0-2.5,A408
DDC103-07,인성,2,DDC103-07,불교와인간,2,이필원,화5.0-6.5,M101
DDC103-08,인성,2,DDC103-08,불교와인간,2,이필원,수5.0-6.5,E201
DDC103-09,인성,2,DDC103-09,불교와인간,2,이필원,수1.0-2.5,A407
DDC103-10,인성,2,DDC103-10,불교와인간,2,이필원,목1.0-2.5,E201
DDC103-11,인성,2,DDC103-11,불교와인간,2,이필원,금1.0-2.5,A408
DDC103-12,인성,2,DDC103-12,불교와인간,2,박성철,화1.0-2.5,E201
DDC103-13,인성,2,DDC103-13,불교와인간,2,박성철,화3.0-4.5,E201
DDC103-14,인성,2,DDC103-14,불교와인간,2,박성철,화5.0-6.5,E201
DDC103-15,인성,2,DDC103-15,불교와인간,2,조춘희,화3.0-4.5,M102
DDC103-16,인성,2,DDC103-16,불교와인간,2,우명주,화5.0-6.5,M103
DDC103-17,인성,2,DDC103-17,불교와인간,2,서갑선,월3.0-4.5,E201
DDC103-18,인성,2,DDC103-18,불교와인간,2,서갑선,월5.0-6.5,E201
DDC103-19,인성,2,DDC103-19,불교와인간,2,서갑선,월7.0-8.5,E201
DDC103-20,인성,2,DDC103-20,불교와인간,2,한상희,목3.0-4.5,E201
DDC103-21,인성,2,DDC103-21,불교와인간,2,한상희,목5.0-6.5,E201
DDC103-22,인성,2,DDC103-22,불교와인간,2,한상희,목7.0-8.5,E201
DDC205-01,인성,3,DDC205-01,자비와행복여행,3,장경화,월1.0-3.5,A307
DDC207-01,인성,3,DDC207-01,삶과세상다시잇기,3,이필원,목7.0-9.5,M403
DDC106-01,자기계발,1,DDC106-01,자기계발과미래설계2,1,김지용,화5.0-5.5,A407
DDC106-02,자기계발,1,DDC106-02,자기계발과미래설계2,1,김지용,화6.0-6.5,A407
DDC106-03,자기계발,1,DDC106-03,자기계발과미래설계2,1,김지용,수7.0-7.5,A407
DDC106-04,자기계발,1,DDC106-04,자기계발과미래설계2,1,김지용,수8.0-8.5,A407
DDC106-05,자기계발,1,DDC106-05,자기계발과미래설계2,1,김지용,월5.0-5.5,A407
DDC106-06,자기계발,1,DDC106-06,자기계발과미래설계2,1,김지용,월6.0-6.5,A407
DDC106-07,자기계발,1,DDC106-07,자기계발과미래설계2,1,강성배,화1.0-1.5,A408
DDC106-08,자기계발,1,DDC106-08,자기계발과미래설계2,1,강성배,화2.0-2.5,A408
DDC106-09,자기계발,1,DDC106-09,자기계발과미래설계2,1,강성배,화3.0-3.5,A408
DDC106-10,자기계발,1,DDC106-10,자기계발과미래설계2,1,강성배,수1.0-1.5,A408
DDC106-11,자기계발,1,DDC106-11,자기계발과미래설계2,1,강성배,수2.0-2.5,A408
DDC106-12,자기계발,1,DDC106-12,자기계발과미래설계2,1,강성배,수3.0-3.5,A408
DDC106-13,자기계발,1,DDC106-13,자기계발과미래설계2,1,김광현,월4.0-4.5,A408
DDC106-14,자기계발,1,DDC106-14,자기계발과미래설계2,1,김광현,금5.0-5.5,A408
DDC106-15,자기계발,1,DDC106-15,자기계발과미래설계2,1,김광현,금6.0-6.5,A408
DDC106-16,자기계발,1,DDC106-16,자기계발과미래설계2,1,김광현,월3.0-3.5,A408
DDC106-17,자기계발,1,DDC106-17,자기계발과미래설계2,1,김광현,목3.0-3.5,A408
DDC106-18,자기계발,1,DDC106-18,자기계발과미래설계2,1,김광현,목4.0-4.5,A408
DDC106-19,자기계발,1,DDC106-19,자기계발과미래설계2,1,최현실,수4.0-4.5,A407
DDC106-20,자기계발,1,DDC106-20,자기계발과미래설계2,1,최현실,화3.0-3.5,A407
DDC106-21,자기계발,1,DDC106-21,자기계발과미래설계2,1,최현실,화4.0-4.5,A407
DDC106-22,자기계발,1,DDC106-22,자기계발과미래설계2,1,최현실,수3.0-3.5,A407
DDC106-23,자기계발,1,DDC106-23,자기계발과미래설계2,1,최현실,목3.0-3.5,A407
DDC106-24,자기계발,1,DDC106-24,자기계발과미래설계2,1,최현실,목4.0-4.5,A407
DDC106-25,자기계발,1,DDC106-25,자기계발과미래설계2,1,정귀연,수5.0-5.5,A408
DDC106-26,자기계발,1,DDC106-26,자기계발과미래설계2,1,정귀연,수6.0-6.5,A408
DDC106-27,자기계발,1,DDC106-27,자기계발과미래설계2,1,정귀연,수7.0-7.5,A408
DDC106-28,자기계발,1,DDC106-28,자기계발과미래설계2,1,정귀연,목5.0-5.5,A408
DDC106-29,자기계발,1,DDC106-29,자기계발과미래설계2,1,정귀연,목6.0-6.5,A408
DDC106-30,자기계발,1,DDC106-30,자기계발과미래설계2,1,정귀연,목7.0-7.5,A408
DDC106-31,자기계발,1,DDC106-31,자기계발과미래설계2,1,김효진,수4.0-4.5,A408
DDC106-32,자기계발,1,DDC106-32,자기계발과미래설계2,1,김효진,수5.0-5.5,A407
DDC106-33,자기계발,1,DDC106-33,자기계발과미래설계2,1,김효진,수6.0-6.5,A407
